"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"45","n14",0.000696400447479024,"Positive",1.31733219795091e-09,"Boundary",0.000385376518118183,"Positive",0.000384013601157283,"Positive",0.0130180306407378,"Positive",0.026607376433788,0.0082684635138071,17.4498596795165,2.94986061444291e-05,4.82203070867078e-05
"46","n15",0.00211676035508871,"Positive",0.000220088949810642,"Positive",0.00175239431013739,"Positive",0.00145735999965202,"Positive",0.0247417503990473,"Positive",0.0578570334110155,0.0155245480266797,19.0388767964614,1.28082178537658e-05,2.20941757977461e-05
"47","n16",0.00181778703321029,"Positive",1.97417275619413e-09,"Boundary",0.00132245809699765,"Positive",0.00122718765691374,"Positive",0.0195090057543729,"Positive",0.0553875732075674,0.0142813810436768,24.2296091958488,8.55075657169024e-07,1.96667401148876e-06
"48","n17",0.00197804144120486,"Positive",2.1467425813677e-09,"Boundary",0.000706118871099365,"Positive",0.000598905988291621,"Positive",0.0212143609223941,"Positive",0.0288242027537714,0.00860007501875363,17.6579973447369,2.64401191764074e-05,4.44967859310271e-05
"49","n18",0.00428520182134554,"Positive",2.16864767365534e-08,"Boundary",0.00263815217077294,"Positive",0.00167481319601967,"Positive",0.0400534327322116,"Positive",0.0542253697542277,0.0134253790123132,20.1661886780203,7.09968223044921e-06,1.30191984195411e-05
"50","n19",0.00341063391083312,"Positive",0.00019382093142165,"Positive",0.00385831575918238,"Positive",0.0018516515357945,"Positive",0.03713233037312,"Positive",0.0830696561255273,0.0182629142807789,25.3803974119655,4.70676734254383e-07,1.13953314608956e-06
"51","n2",0.047315349831244,"Positive",0.0103238463321515,"Positive",0.120403380265485,"Positive",0.0597655965405809,"Positive",0.731591035036206,"Positive",0.124204124855011,0.0233530185983042,41.6025688308164,1.1184619896909e-10,5.7165835028646e-10
"52","n20",0.0111989269854165,"Positive",0.000546835990974565,"Positive",0.00527638357601696,"Positive",0.00275864698641122,"Positive",0.134686312194603,"Positive",0.0341586226463185,0.00861462858091023,25.9688523830191,3.46970472131503e-07,8.70580457348134e-07
"53","n21",0.00525353760898219,"Positive",8.02958997950235e-09,"Boundary",0.00218548395827281,"Positive",0.00194645286347412,"Positive",0.0793493460103053,"Positive",0.0246293816750467,0.00809301509042047,13.7647732999903,0.000207184974510888,0.000288803297803056
"54","n22",0.00152253202676962,"Positive",4.10117200605976e-05,"Positive",0.00110772221588044,"Positive",0.000833634030078673,"Positive",0.0339450868125727,"Positive",0.0295787077746537,0.00914752094509791,13.3910413741542,0.000252828978281161,0.000348903990028002
